CustomerID,Country,State,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Churn Reason
5902-WBLSE,United States,California,Bonita,0,0,1,1,70,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),20.15,1411.2,0,67,5219,Attitude of support person
3239-TPHPZ,United States,California,Chula Vista,0,0,1,0,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Electronic check,20.05,264.55,0,74,5453,Attitude of support person
5115-GZDEL,United States,California,Chula Vista,1,0,0,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),67.2,4671.7,0,25,5592,Attitude of support person
3338-CVVEH,United States,California,Chula Vista,1,0,0,0,12,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,94.55,1173.55,0,25,5674,Attitude of support person
2615-YVMYX,United States,California,Chula Vista,1,1,1,0,71,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,107.5,7713.55,0,64,5775,Attitude of support person
2851-STERV,United States,California,Descanso,1,1,0,0,35,1,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,73.0,2471.25,0,59,2715,Attitude of support person
4393-GEADV,United States,California,Dulzura,1,0,1,1,70,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),114.75,7842.3,0,72,5035,Attitude of support person
8486-AYEQH,United States,California,Guatay,0,0,0,0,31,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.05,2227.8,0,63,2421,Attitude of support person
5419-JKZNQ,United States,California,La Mesa,1,1,1,0,30,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,77.9,2351.45,0,49,2009,Attitude of support person
2495-KZNFB,United States,California,La Mesa,0,0,0,0,33,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,90.65,2989.6,0,44,4460,Attitude of support person
1409-PHXTF,United States,California,Lemon Grove,1,1,1,0,54,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,110.45,6077.75,0,77,4425,Attitude of support person
4560-WQAQW,United States,California,Mount Laguna,0,0,0,0,59,1,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,0,Bank transfer (automatic),68.7,4070.95,0,29,4244,Attitude of support person
9591-YVTEB,United States,California,National City,1,1,0,0,55,0,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,44.85,2479.05,0,49,5829,Attitude of support person
9309-BZGNT,United States,California,Pine Valley,1,1,1,0,69,0,No phone service,DSL,No,No,Yes,No,No,No,One year,1,Credit card (automatic),29.8,2134.3,0,43,5681,Attitude of support person
4274-DRSQT,United States,California,Potrero,0,0,0,0,66,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,1,Bank transfer (automatic),88.9,6000.1,0,27,5868,Attitude of support person
2027-DNKIV,United States,California,Spring Valley,1,0,1,1,37,1,No,DSL,Yes,No,Yes,Yes,No,No,One year,1,Mailed check,58.75,2203.1,0,31,3483,Attitude of support person
8075-GXIUB,United States,California,Spring Valley,1,1,1,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.85,183.15,0,59,5601,Attitude of support person
2885-HIJDH,United States,California,Tecate,1,0,1,1,69,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),86.9,6194.1,0,49,4667,Attitude of support person
5424-RLQLC,United States,California,Bonsall,1,0,0,0,10,1,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Mailed check,59.65,638.95,0,20,2385,Attitude of support person
6507-DTJZV,United States,California,Cardiff By The Sea,1,0,0,1,13,1,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,0,Credit card (automatic),66.4,831.75,0,43,3660,Attitude of support person
7673-BQGKU,United States,California,Carlsbad,0,0,1,1,69,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.15,1337.5,0,23,4554,Attitude of support person
6723-WSNTY,United States,California,Del Mar,0,1,1,0,66,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),108.1,7181.95,0,35,5360,Attitude of support person
2725-IWWBA,United States,California,El Cajon,1,0,1,1,46,1,No,DSL,Yes,No,Yes,Yes,No,No,One year,0,Mailed check,56.9,2560.1,0,44,4258,Attitude of support person
1061-PNTHC,United States,California,Encinitas,0,0,1,1,56,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Mailed check,109.6,5953.0,0,67,5012,Attitude of support person
0394-YONDK,United States,California,Escondido,1,0,1,1,70,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.15,1790.15,0,39,5114,Attitude of support person
6574-MCOEH,United States,California,Escondido,0,0,1,1,33,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,79.15,2531.4,0,73,3555,Attitude of support person
7399-QHBJS,United States,California,Escondido,0,0,1,1,72,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Credit card (automatic),66.75,4760.3,0,65,6063,Attitude of support person
0997-YTLNY,United States,California,Escondido,0,0,0,1,19,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,48.8,953.65,0,74,3749,Attitude of support person
9479-HYNYL,United States,California,La Jolla,0,0,1,0,71,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),80.7,5705.05,0,24,5617,Attitude of support person
9708-KFDBY,United States,California,Oceanside,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.55,20.55,0,28,4801,Attitude of support person
3642-GKTCT,United States,California,Oceanside,0,0,0,0,61,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Mailed check,115.1,6993.65,0,53,4785,Attitude of support person
0774-RMNUW,United States,California,Pala,0,0,1,1,71,0,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),59.7,4122.65,0,63,6420,Attitude of support person
1334-PDUKM,United States,California,Palomar Mountain,0,0,1,0,68,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,0,Credit card (automatic),86.45,5762.95,0,39,4480,Attitude of support person
0756-MPZRL,United States,California,Pauma Valley,1,0,0,0,46,0,No phone service,DSL,No,No,Yes,Yes,No,No,One year,0,Credit card (automatic),33.7,1537.85,0,22,3007,Attitude of support person
2242-MFOTG,United States,California,Poway,1,0,0,0,33,1,Yes,Fiber optic,Yes,No,No,No,No,No,One year,0,Bank transfer (automatic),80.1,2603.3,0,54,3957,Attitude of support person
2927-CVULT,United States,California,Ramona,0,0,1,1,53,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),104.05,5566.4,0,43,4190,Attitude of support person
2144-BFDSO,United States,California,Ranchita,0,1,1,0,50,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),108.75,5431.9,0,54,5211,Attitude of support person
8745-PVESG,United States,California,Rancho Santa Fe,0,0,0,0,57,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,1,Credit card (automatic),41.1,2258.25,0,41,5281,Attitude of support person
7647-GYYKX,United States,California,San Marcos,0,0,1,1,54,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.35,1092.35,0,79,5646,Attitude of support person
5647-FXOTP,United States,California,Santa Ysabel,0,1,1,0,60,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.9,6401.25,0,40,5084,Attitude of support person
9700-ISPUP,United States,California,Valley Center,0,0,1,1,10,1,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,1,Electronic check,65.5,616.9,0,44,3137,Attitude of support person
9839-ETQOE,United States,California,Vista,1,0,0,1,43,0,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,40.45,1912.85,0,72,3176,Attitude of support person
6078-VESFR,United States,California,Vista,1,1,1,0,13,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),70.45,849.1,0,53,5225,Attitude of support person
9027-TMATR,United States,California,Warner Springs,0,0,1,0,43,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,78.8,3460.3,0,24,3972,Attitude of support person
1941-HOSAM,United States,California,San Diego,1,0,1,1,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,90.1,90.1,0,47,4142,Attitude of support person
9110-HSGTV,United States,California,San Diego,0,0,0,0,69,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),82.45,5555.3,0,80,4631,Attitude of support person
0704-VCUMB,United States,California,San Diego,0,0,1,0,61,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.25,1278.8,0,55,5974,Attitude of support person
6171-ZTVYB,United States,California,San Diego,1,0,1,0,43,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),66.25,2907.35,0,29,2168,Attitude of support person
1935-IMVBB,United States,California,San Diego,1,0,1,0,56,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,89.7,4952.95,0,49,5955,Attitude of support person
2535-PBCGC,United States,California,San Diego,0,0,1,0,70,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),64.55,4504.9,0,30,4858,Attitude of support person
1470-PSXNM,United States,California,San Diego,1,0,1,1,49,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,1,Electronic check,93.65,4520.15,0,65,5542,Attitude of support person
2498-XLDZR,United States,California,San Diego,0,0,1,1,32,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Mailed check,73.6,2316.85,0,42,4343,Attitude of support person
9866-OCCKE,United States,California,San Diego,0,1,1,0,72,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Mailed check,109.75,8075.35,0,34,6010,Attitude of support person
5338-YHWYT,United States,California,San Diego,1,0,0,1,37,1,No,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Credit card (automatic),61.45,2302.35,0,77,5447,Attitude of support person
7718-UPSKJ,United States,California,San Diego,0,0,1,0,69,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),106.4,7251.9,0,26,4328,Attitude of support person
8731-WBBMB,United States,California,San Diego,0,0,1,0,26,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),81.9,2078.55,0,55,3350,Attitude of support person
1448-CYWKC,United States,California,Coronado,0,0,1,1,58,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),105.2,6225.4,0,59,4605,Attitude of support person
7901-IIDQV,United States,California,San Diego,1,0,0,0,24,1,Yes,DSL,No,No,No,Yes,No,No,One year,0,Bank transfer (automatic),54.6,1242.25,0,51,3398,Attitude of support person
2690-DVRVK,United States,California,San Diego,1,0,1,1,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,20.55,99.45,0,54,3629,Attitude of support person
1270-XKUCC,United States,California,San Diego,0,0,1,1,30,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.7,599.25,0,38,5045,Attitude of support person
0334-ZFJSR,United States,California,San Diego,0,0,1,0,55,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,1,Credit card (automatic),66.05,3462.1,0,68,5501,Attitude of support person
5583-EJXRD,United States,California,San Diego,1,0,1,1,44,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Credit card (automatic),54.05,2375.2,0,68,4896,Attitude of support person
4565-EVZMJ,United States,California,San Diego,0,0,0,0,47,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,1,Mailed check,58.9,2813.05,0,40,5774,Attitude of support person
3327-YBAKM,United States,California,San Diego,0,0,1,0,64,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,1,Mailed check,96.9,6314.35,0,55,5369,Attitude of support person
9441-QHEVC,United States,California,San Diego,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.1,19.1,0,30,2091,Attitude of support person
6705-LNMDD,United States,California,San Diego,1,0,0,0,20,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,50.0,1003.05,0,46,5741,Attitude of support person
2580-ASVVY,United States,California,San Ysidro,0,0,1,0,37,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,0,Electronic check,45.4,1593.1,0,33,4051,Attitude of support person
3370-GQEAL,United States,California,Indio,1,0,1,1,30,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,85.45,2509.95,0,21,3409,Attitude of support person
5032-USPKF,United States,California,Indio,0,0,0,0,38,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),84.1,3187.65,0,78,2604,Attitude of support person
4254-QPEDE,United States,California,Banning,0,0,1,0,52,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),66.25,3330.1,0,23,4275,Attitude of support person
6283-GITPX,United States,California,Beaumont,1,0,0,1,71,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Credit card (automatic),76.9,5522.7,0,26,4633,Attitude of support person
0771-CHWSK,United States,California,Brawley,1,0,0,0,66,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,1,Credit card (automatic),74.6,4798.4,0,78,4838,Attitude of support person
9788-HNGUT,United States,California,Cabazon,1,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),116.95,8594.4,0,78,5949,Attitude of support person
9495-REDIY,United States,California,Calexico,1,0,0,1,25,0,No phone service,DSL,Yes,No,No,No,Yes,No,One year,1,Credit card (automatic),40.65,970.55,0,29,5079,Attitude of support person
5375-XLDOF,United States,California,Calipatria,1,0,1,1,69,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),114.35,7665.8,0,51,6082,Attitude of support person
1172-VIYBP,United States,California,Cathedral City,1,0,1,1,53,1,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,0,Bank transfer (automatic),69.7,3686.05,0,22,4975,Attitude of support person
6559-PDZLR,United States,California,Desert Center,1,0,0,0,26,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,98.65,2537.0,0,62,4191,Attitude of support person
8992-OBVDG,United States,California,Desert Hot Springs,1,0,0,0,21,1,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,0,Mailed check,61.65,1393.6,0,63,2926,Attitude of support person
4273-MBHYA,United States,California,Desert Hot Springs,0,0,0,1,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.35,89.35,0,38,2432,Attitude of support person
4724-WXVWF,United States,California,Earp,1,0,0,0,48,1,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,95.4,4445.3,0,33,4334,Attitude of support person
5701-GUXDC,United States,California,El Centro,0,0,1,0,26,0,No phone service,DSL,Yes,No,Yes,No,No,No,One year,0,Credit card (automatic),35.4,978.6,0,29,2519,Attitude of support person
1460-UZPRJ,United States,California,Heber,1,0,1,0,60,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.95,1258.15,0,72,5971,Attitude of support person
6082-GLJIX,United States,California,Holtville,1,0,0,0,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.25,331.35,0,22,4769,Attitude of support person
2495-TTHBQ,United States,California,La Quinta,0,0,0,1,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.4,84.75,0,24,5602,Attitude of support person
0485-ZBSLN,United States,California,Mecca,1,0,1,1,65,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.75,1715.1,0,39,6263,Attitude of support person
3810-PJUHR,United States,California,Morongo Valley,1,0,1,1,70,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.35,1715.15,0,69,6059,Attitude of support person
0847-HGRML,United States,California,North Palm Springs,1,0,0,1,62,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.0,1250.1,0,37,4402,Attitude of support person
8232-CTLKO,United States,California,Ocotillo,0,0,1,1,66,1,No,DSL,Yes,No,No,No,Yes,No,Two year,1,Electronic check,59.75,3996.8,0,80,5979,Attitude of support person
